,대출등급
20459,4
41581,2
75296,4
82738,0
35489,1
94224,1
95144,3
90582,2
50392,2
21561,1
14980,2
26475,0
61918,3
78357,3
17887,1
78920,5
76145,3
73226,1
72732,2
59571,1
63487,3
46591,0
50090,5
66368,1
10527,3
3051,2
40980,2
75293,1
83423,2
1580,2
31141,0
85730,1
51807,5
79679,2
31612,1
75780,1
74678,0
17159,6
26420,2
94033,3
28833,3
17242,1
47617,2
80300,2
14158,2
22680,1
68825,3
77252,1
56562,2
12199,0
61330,3
88055,2
90585,1
64798,1
88032,3
63137,4
73423,1
38179,1
26539,2
3922,3
88419,2
73939,2
74443,0
78520,1
29715,1
22085,0
87371,0
18782,3
11320,2
49097,1
22659,2
51092,2
14138,2
37954,1
92729,0
40774,2
7514,4
32110,0
187,2
41670,3
33185,0
77699,1
27513,1
87114,4
71964,0
56509,1
54248,0
62269,3
24044,2
16608,2
85658,1
15905,4
20889,1
90431,4
90917,3
57447,4
22965,2
64026,4
85923,1
721,2
92183,2
70369,0
38709,1
59928,2
67758,3
29904,1
13784,1
7592,3
58601,2
54514,0
77931,0
15847,2
9898,2
74074,2
47429,2
60296,2
50093,2
23027,1
59611,1
32322,1
326,4
31122,1
67175,2
91350,1
15331,2
70497,1
28733,1
81118,0
95257,2
85377,2
79636,2
24228,2
76717,1
438,2
80193,1
82464,2
80563,0
32164,0
2667,1
1703,0
38216,2
42205,2
68413,1
23939,1
14706,2
63568,0
29445,3
3811,2
57908,0
26789,3
9435,0
52616,2
7815,1
28695,2
13662,2
24549,2
17418,4
2348,1
33514,3
78291,1
41312,3
91862,1
5568,1
72033,2
20344,1
18868,4
59777,1
61511,4
16308,1
19852,1
37838,2
53408,2
87977,2
25934,5
88507,2
38220,4
43467,4
44557,1
28076,4
78296,2
41991,2
13149,3
53324,3
7465,1
66113,3
49484,0
69638,1
76922,2
62621,2
8268,0
77596,1
41673,1
92469,4
43367,2
93659,1
11594,2
21422,0
20920,0
2537,2
36820,3
46814,1
46114,1
49056,0
87392,1
60192,1
86941,5
64474,1
48461,1
58814,3
13717,2
78011,1
37024,0
71832,2
75555,0
92449,2
7614,3
43361,1
46157,2
31282,0
1006,2
63606,1
26660,0
25661,4
85715,2
36511,0
43484,0
18269,1
7825,1
46668,1
12983,1
64340,2
14265,1
9797,2
89717,5
86688,2
73633,4
85247,2
86387,0
79707,0
34413,1
17733,1
26319,3
95520,3
39032,2
58975,4
11494,1
5339,2
34764,2
4780,1
95737,4
22655,2
51360,1
54546,0
22008,2
83289,2
49427,1
85299,3
29502,0
36009,0
14290,2
47428,1
12119,3
79743,2
6750,1
4979,3
72026,0
23593,1
34456,2
91097,2
5099,0
40273,1
32516,2
53682,1
56385,0
22892,2
30220,2
76158,2
234,0
34138,2
96074,1
70784,1
48785,2
78645,2
20837,2
66258,3
85947,0
31590,1
15634,1
61002,2
34298,2
82188,3
31542,3
34426,2
11731,1
9034,1
21207,1
15437,1
16668,3
95822,0
24499,3
71118,5
70490,2
5549,1
78391,3
27405,0
15224,6
85302,1
242,2
46010,1
4290,4
92046,1
11789,2
90483,2
26614,0
5422,0
34816,4
42006,1
73384,2
25213,2
23379,2
41772,4
7028,0
68803,1
94842,2
53299,0
43465,0
600,4
23402,1
35546,2
74062,0
74842,1
78207,1
47204,2
95638,4
35928,0
37820,5
40885,2
47013,0
57380,1
48100,2
73159,0
85307,2
35985,0
40692,1
16262,5
63114,1
29763,1
27867,2
57443,0
30897,0
62131,0
41414,4
14078,1
56614,2
20498,1
28858,2
92117,1
17833,1
1102,2
23860,6
89789,3
52453,1
29766,0
49910,3
1968,2
61613,1
63569,0
32963,3
5666,4
49092,3
86541,0
62741,3
15430,1
55541,1
56810,3
10674,4
30360,2
40427,0
477,2
75925,1
69148,1
65554,1
18395,1
50980,3
80609,2
81347,2
63013,4
66907,1
47140,1
40398,1
73548,0
48009,2
39837,1
86977,4
11434,1
94590,3
76748,4
47914,2
42839,2
42332,2
33050,1
21788,5
62287,0
93111,1
78423,0
66395,0
56321,2
80293,4
94386,1
53323,0
51427,0
84042,2
78040,4
42421,1
80924,0
77315,2
89767,1
1724,1
20879,2
22577,1
18174,2
66012,0
24367,1
57619,1
6508,3
39842,0
14090,2
27725,1
91576,0
38475,3
94157,1
21128,3
64450,2
75523,2
41650,2
85882,2
84929,1
20229,4
74827,2
67557,0
20378,1
60049,0
83009,1
66589,0
8719,2
1247,2
23558,0
53394,1
95193,0
21484,3
39649,0
55176,2
71834,1
44525,2
3568,1
77045,2
51086,2
18672,1
53571,1
36044,1
60454,1
82861,4
27736,4
11225,2
13997,1
73771,0
39431,1
46742,0
57798,1
69519,0
34906,1
22204,2
42095,1
59352,1
83788,1
9837,2
91529,4
13311,1
25202,3
23393,3
9778,3
85402,4
26835,1
3042,1
86,3
46369,0
20397,0
37698,1
95277,0
52900,1
59992,5
77298,2
4606,2
52802,1
78397,1
89588,1
74352,1
91065,3
56393,0
44679,2
15467,2
11651,2
61125,2
2342,2
32441,2
59934,2
55754,4
12868,4
8809,2
1233,3
94570,3
87752,2
34396,4
40893,0
53850,1
84740,1
62656,1
46546,2
73072,3
19654,3
40221,0
18164,2
52029,4
77419,3
10203,0
36661,1
76002,2
34605,2
75016,3
46301,1
72346,1
39223,0
34673,4
79000,1
28382,2
11655,2
80586,2
60199,0
65467,3
61341,2
38322,2
12192,2
12653,0
63547,0
51029,2
73092,3
94243,1
25680,0
55718,2
88243,2
36462,0
50361,0
35823,1
70188,2
75138,0
36064,5
35877,1
59778,2
28698,2
41217,2
45853,2
80977,1
27951,2
57113,4
62196,2
84746,3
35719,1
83860,2
37661,0
8708,3
33661,3
35179,2
71740,0
4936,0
85955,2
49284,2
75865,4
71391,2
75095,2
36568,1
24592,2
78951,1
85832,3
14532,0
46192,3
4321,4
27268,1
42982,1
80014,0
64505,1
82274,2
48235,2
69288,0
91812,0
29844,1
80490,1
6149,0
52271,5
94084,0
39099,1
73344,2
32620,1
11944,3
30550,2
47405,3
6155,4
65226,1
76176,2
37354,1
50044,1
23243,0
44356,2
38838,2
94773,3
76019,1
67000,0
85617,4
84526,2
82522,1
42681,2
1315,0
10086,2
39998,1
87501,2
31,3
81503,0
28755,1
82635,0
83345,2
11850,6
68793,2
80848,0
46203,3
75937,2
22488,1
66749,3
49378,5
21798,2
35240,2
7970,0
41912,1
66931,1
91817,2
24143,0
38877,1
66108,1
91700,2
27694,2
53818,2
7084,1
85210,2
6024,1
11773,1
33512,3
58057,1
92204,2
53245,2
27423,2
83226,1
53154,3
50793,1
46798,1
7388,1
3268,1
89430,1
76265,1
83436,4
33373,1
29209,2
60468,2
81153,2
24026,1
60100,4
53579,1
37260,2
94838,0
77023,5
10849,1
58770,1
25751,3
972,1
24777,3
70747,2
18980,1
68582,1
46737,4
35842,2
89312,2
67177,0
93724,4
4399,3
74551,1
14329,1
13178,1
89176,5
53848,2
71191,2
63410,3
19341,3
14951,0
47601,1
26530,1
9727,0
36159,2
21642,1
48326,3
552,1
48124,2
23614,4
62087,1
66363,0
39104,4
38938,2
79247,2
48752,2
23047,4
19461,0
17836,2
6308,1
81638,1
69673,5
60854,4
54056,1
13235,3
60524,1
71164,2
55610,1
54325,2
81691,0
1981,3
86567,1
60437,5
79361,1
62398,1
9132,2
80736,1
71699,0
58125,1
39487,2
85693,1
69066,4
51407,1
5387,2
6353,1
66814,1
797,2
71489,0
33902,1
39475,1
96192,4
53914,1
42727,0
71500,2
32932,2
81075,1
47067,1
3194,1
59717,2
29025,0
10096,3
43113,1
21218,1
45805,2
36307,1
53094,0
8320,3
83233,2
15582,0
43292,1
37993,3
15520,2
6985,2
94323,5
18578,2
15695,5
41412,3
10387,3
55201,1
11237,0
10640,1
29995,2
31363,2
28445,1
62055,0
2703,2
33720,2
65655,4
18774,2
68716,1
90006,0
43562,2
66768,2
89412,1
51921,4
31845,0
4511,4
78297,1
56046,6
14231,2
81444,1
34091,3
71365,3
61457,1
38674,3
20145,1
31256,3
38281,1
50210,1
64149,0
9112,3
23142,2
77942,0
19050,1
64186,1
63478,2
62708,0
17674,2
82449,2
5344,1
64905,3
22177,1
94519,4
72868,1
41471,1
25479,1
3870,2
93577,2
72945,0
58994,5
6064,0
58304,1
25923,2
91032,2
60483,3
79091,0
9019,0
44631,4
46629,0
2394,0
15050,3
8693,0
60253,1
4837,2
48419,2
94303,1
30344,3
58769,2
34188,0
16613,1
28668,2
57417,3
1775,2
93891,2
8866,0
6156,1
67113,2
26191,1
48551,2
95882,0
90216,2
39334,2
58557,1
77247,1
2726,1
82011,2
87996,1
73337,1
16786,3
73784,2
75589,1
40529,2
60994,3
35357,3
57398,1
8912,2
40510,2
55242,1
83831,2
19684,3
32254,1
27264,2
45254,2
67829,1
23544,2
91213,2
22613,1
49281,0
71559,3
27464,1
2043,3
79102,2
51339,1
53744,2
35477,1
95431,2
34531,4
59213,2
65424,2
82673,2
54943,0
73232,2
87493,1
69312,3
48482,1
54821,3
31052,1
67916,3
65915,2
66612,2
85000,1
46455,0
4854,2
89576,1
33946,1
44348,2
82167,0
28132,3
73693,2
88924,1
32735,0
48532,2
14572,2
95245,2
36892,0
43961,2
72387,2
57259,4
68966,0
47449,3
86526,2
35042,0
21717,2
62679,1
2940,0
54361,5
68877,1
43640,2
72903,2
32191,1
37553,1
6709,2
95561,2
42340,4
60984,4
18159,2
56431,0
2021,2
29472,1
612,5
59032,0
40833,3
73500,1
73507,2
70612,0
35207,2
18145,0
93405,4
76684,4
50790,0
3330,1
95620,3
70907,1
23277,1
18392,3
17177,0
3141,1
33038,1
45649,2
48167,2
63078,2
33645,4
93601,0
76709,1
83261,2
25958,0
20086,2
41979,2
37254,3
62669,1
82659,2
13345,2
92229,0
90283,1
66955,1
59220,1
23679,2
32212,0
30337,2
23903,1
50993,3
85649,3
31344,4
36915,1
67384,1
47657,1
65510,0
85745,3
4765,1
77564,2
91833,0
16059,1
72585,5
39453,1
66961,2
42974,1
91813,2
66819,0
48245,3
62099,2
10703,3
23013,2
26404,2
40158,2
6490,0
19434,0
51222,1
80727,0
85659,0
52277,0
39803,1
39702,1
20353,0
78582,2
66344,2
79911,1
89187,0
27623,3
27920,1
11111,2
27186,2
76299,1
6454,0
81031,0
89522,1
72678,3
81413,1
45086,3
70316,1
84618,0
21251,2
79097,1
22732,0
36157,1
70140,1
43069,4
25968,2
93399,2
38373,0
43578,4
93900,1
10792,2
5345,2
82608,1
78554,2
32921,1
65470,2
14973,5
61562,2
15209,3
67456,2
75959,1
4987,0
44630,0
47295,2
93120,1
38134,3
95243,2
45465,0
58044,1
94592,2
31142,1
39628,0
90463,1
51522,1
85549,2
13176,0
69092,2
60663,1
50572,2
82881,2
19988,1
58236,0
61041,3
21684,0
15762,2
42705,2
53931,2
11298,2
93410,1
74091,1
60060,0
20133,2
19538,0
21016,0
2548,5
67640,0
43411,4
3479,3
52838,4
10791,1
32199,2
59549,1
11033,0
26904,1
10261,2
60186,2
94000,3
64727,4
28566,3
78380,1
23870,3
77333,1
34460,3
71211,1
61716,3
88867,3
18196,4
13321,0
75066,5
42583,2
28902,0
72489,3
11768,1
43015,0
44131,3
84114,2
18075,2
45798,2
50909,3
75407,2
56229,2
4692,1
14620,2
49981,1
67803,2
61193,3
11041,0
2143,2
17778,1
5933,1
54199,0
193,2
50300,1
3180,0
9128,3
84381,2
87986,1
91295,2
28009,3
80365,2
46044,2
79750,1
53446,4
37968,2
30007,3
89758,3
35691,2
50870,0
21343,2
82940,1
28394,1
25748,1
89520,0
51653,3
8680,4
72241,1
50767,0
70144,2
73346,4
93822,1
92544,0
50985,2
8481,3
23746,1
5597,1
6556,1
4988,1
44901,2
31965,1
90470,3
93064,4
36180,4
56395,1
20861,2
33803,1
63429,2
55859,0
60124,4
70109,2
48500,0
73827,1
29002,1
12620,2
78421,3
38533,1
25378,1
93258,0
61678,4
20063,1
80035,2
84250,3
73340,0
20183,2
71379,3
61267,1
36590,1
54403,4
31904,1
45460,4
52143,1
17550,1
8120,4
53689,2
68564,2
74315,1
57587,0
36388,3
95342,2
5819,4
65049,2
92535,4
10814,2
86152,1
71625,1
42411,3
34318,3
61944,2
56150,1
36870,2
21214,1
59755,0
4211,3
8430,1
77404,4
90300,0
59634,1
54084,2
79195,1
55132,5
19440,1
9310,4
29253,2
48664,2
75499,1
23866,2
62164,0
24851,4
94204,1
93119,2
68863,4
2967,2
2840,3
80689,1
2003,2
39862,0
62632,0
15485,1
87869,2
85798,0
81743,1
71208,1
8086,1
69785,5
76030,1
19782,1
72973,1
15185,3
27793,4
65765,1
35221,2
13273,4
61412,3
16549,2
66908,5
34371,2
71890,2
15915,2
27877,4
17844,1
92712,2
90593,1
54843,2
70527,3
72211,2
44789,2
13285,0
72358,1
21626,2
32421,2
23375,4
8612,3
57815,1
66666,0
12464,0
2207,1
74636,3
59332,1
53554,4
76308,4
19374,3
77696,0
46972,6
7425,0
50364,0
46050,0
5901,0
44706,3
68436,0
33833,4
92673,1
64317,4
37578,2
73704,3
7443,2
19254,1
47478,1
55687,3
33143,2
92784,1
59181,2
50480,0
176,0
14870,1
36769,2
3032,2
46987,1
3080,1
34658,0
29587,0
76639,2
68494,1
76392,1
77506,2
44127,2
43923,0
88531,0
28142,0
35330,0
50634,4
44836,0
38297,1
66110,1
43183,2
67180,1
37734,2
47149,2
74998,0
1917,3
69988,3
26411,0
78826,2
45492,0
91488,3
61393,1
27510,1
61474,1
45484,4
79652,1
30091,0
23089,6
24235,1
46597,2
56148,2
41287,1
8125,0
8068,1
17839,1
42849,1
30606,1
27316,1
41973,4
80305,0
41136,4
54968,1
45998,1
3609,2
6433,4
6884,1
17728,0
1656,1
69407,0
34197,2
92304,0
55930,4
45480,3
38997,1
59829,1
43148,2
74273,2
39380,2
24442,3
66823,2
12171,3
82713,2
94309,2
48781,0
37368,2
87196,1
43607,1
64604,3
41672,1
67690,4
86159,2
41060,2
72274,2
4953,2
2053,0
32240,0
23852,1
33321,3
93037,0
1720,1
79813,3
84084,3
26131,2
85148,2
19642,0
40230,2
82726,1
41025,2
67230,0
16229,4
51319,0
54102,1
61962,1
35671,5
67072,0
2001,2
42443,3
61520,2
64127,1
27624,2
14374,1
43501,1
27722,2
45697,3
6553,2
4768,1
90704,4
24020,5
60972,2
94453,2
21258,3
23989,0
22096,0
23227,0
92830,2
11615,0
11517,1
48890,0
19059,1
38473,3
8590,3
9654,1
43936,1
66689,2
5874,2
41977,2
51163,1
15494,4
72177,0
77939,2
19927,0
25184,2
46287,1
56088,2
83650,1
56444,1
76926,1
80580,2
62936,2
39627,1
53337,2
65821,2
51568,2
13123,0
22544,2
36918,0
8051,1
88519,1
59030,0
19967,0
14368,2
19121,0
47610,1
20326,2
13144,2
84148,3
87069,3
21607,2
55709,2
46488,2
38573,4
43744,4
38840,2
40070,4
44350,2
11206,1
38598,0
74591,4
76514,0
36251,1
23052,2
40975,2
83297,1
25959,2
5417,2
16218,0
8658,1
60519,1
60399,1
41577,2
75650,4
93282,4
87856,1
3796,2
87357,3
57178,1
66071,2
19525,1
90211,2
39893,1
41586,4
67250,2
25858,2
44133,0
84327,1
94293,0
53119,1
83791,3
95652,4
27729,1
86267,2
1244,0
22580,1
40074,5
55839,0
36327,6
39825,0
8793,0
47117,3
78901,4
95064,5
28965,0
75761,0
73313,4
64265,0
67621,2
33992,2
51865,1
28150,3
14193,2
78411,2
27845,1
32259,1
20202,1
14850,1
13072,2
23881,1
45232,3
27686,1
9143,1
68584,2
72038,1
60022,2
31297,2
4482,1
5459,0
31153,2
16466,2
25781,0
40181,3
35041,1
13704,3
14764,1
69845,1
66239,0
20814,2
70411,2
14873,2
86785,4
27851,1
25437,3
28602,4
22566,1
56762,2
24902,1
10924,3
38025,2
22712,1
26370,1
25390,3
61786,4
34416,2
41001,2
65071,0
37154,2
62061,2
10796,3
65415,2
12634,0
33263,1
8298,3
15658,3
86629,2
21418,2
61477,2
33790,2
28434,2
6394,0
76799,2
69046,2
72044,3
51529,2
2957,1
92698,2
21018,0
85424,1
94423,2
20085,2
29943,0
28229,0
90811,2
29897,1
44876,0
63937,2
29729,3
20192,0
47484,3
34876,2
44740,0
43524,2
86645,0
78285,2
31752,2
52520,0
61605,2
52980,0
1306,2
18408,2
91377,0
63927,3
68517,4
34030,0
28402,2
45800,3
44338,0
9288,4
5305,2
80666,0
40362,2
93513,2
64401,1
1072,2
48050,2
57104,2
63779,1
94781,2
39771,1
51120,2
36346,1
59870,3
79839,4
13748,4
66018,0
31898,1
68024,1
4543,1
31875,4
81187,3
59805,1
67615,2
41475,2
86716,2
814,1
82952,3
37031,1
64396,0
39968,2
60978,2
27371,3
34857,2
73473,2
35284,2
39521,1
51025,1
88111,0
80449,2
12113,0
35999,0
73096,1
13939,1
18258,2
58612,0
48984,2
94199,2
57050,2
74350,1
1014,2
86069,0
13892,3
76678,0
15079,0
87367,3
90051,0
85961,3
60988,0
59662,2
14456,2
36217,3
59948,1
89883,1
9444,2
86207,3
3612,2
7685,0
4177,0
86946,5
55127,0
1459,0
40646,2
69464,2
65252,0
73075,0
57662,1
10195,3
14877,2
54039,1
64394,1
13640,0
49408,0
63465,2
24834,0
84786,3
83882,1
81814,6
68594,0
60121,1
10132,2
82578,1
60920,1
79893,2
39888,2
21719,1
92792,2
60414,0
93559,0
61501,2
50331,2
50629,0
31999,2
35005,1
32486,2
43240,3
10683,1
40363,2
62790,2
29252,1
79645,0
20991,4
6168,2
10235,2
63945,1
9579,4
69598,0
61064,0
91155,3
85138,1
35104,2
75397,3
24406,1
88204,2
94514,3
78657,2
14492,0
45111,0
56897,0
79883,2
39442,5
31412,3
10344,0
51341,0
69364,0
10889,2
4239,0
20561,3
31070,2
77779,3
71151,5
58349,0
60703,2
16292,2
66517,2
3924,1
9039,2
48609,2
13913,2
48615,1
82476,1
43366,1
3760,3
13354,2
1352,1
58901,2
58501,0
58291,2
14571,0
51383,3
72644,0
85105,4
72185,0
46841,2
40557,1
2191,0
7946,2
188,4
27095,2
45160,3
57573,1
81145,0
47020,2
9048,3
75670,3
56985,2
73849,1
39353,4
92006,2
21559,2
42101,2
45050,1
35906,3
17519,2
91162,2
14348,0
83587,1
25370,1
47251,1
17324,0
47573,1
92484,2
11766,1
10819,1
93379,2
80131,0
977,0
56237,2
29575,2
42480,2
71213,2
64564,3
52527,1
96091,0
69032,2
57781,4
33190,2
14970,2
85444,2
24008,1
69138,4
84534,2
13715,4
49520,2
58094,0
38967,0
27351,2
62591,2
75881,0
94752,2
11258,1
34718,0
59453,0
84658,0
23609,2
26358,2
1321,4
60167,0
16346,2
51976,1
55798,3
94903,2
43540,0
33604,1
78521,1
25670,0
3075,4
42512,1
59344,1
17241,0
8109,1
40895,1
35495,0
78526,1
59021,2
36057,0
3048,2
53877,2
34198,3
72168,2
24792,3
84378,2
18030,1
61237,2
38226,4
17835,1
89323,1
76436,4
50809,0
85136,1
53833,1
68105,3
10653,1
15066,3
44051,2
63014,4
17058,1
53677,2
60085,2
92981,4
67936,0
34980,3
48943,1
82395,2
28309,3
77357,2
45102,0
85964,2
27172,3
62410,1
5929,1
31868,3
39910,2
9243,1
7671,1
24702,0
31203,2
38920,0
34554,1
47388,0
90117,0
89549,3
4824,3
88009,1
75340,2
338,3
38013,0
39778,1
47889,0
15449,1
22418,1
76779,3
16175,2
10466,3
45100,1
43298,2
37802,3
15749,4
11547,0
30258,0
75741,3
78581,1
24336,0
49845,0
18866,6
9914,1
54703,2
59963,2
63983,2
79543,1
39511,3
62744,0
79846,3
7474,1
63269,2
57524,1
27913,3
92191,2
90464,1
2962,4
86053,1
54007,1
22971,2
57413,3
1651,2
3565,4
4915,0
30409,2
51213,0
67093,1
56549,0
44867,1
31426,2
16371,0
45335,3
22121,1
63105,4
80448,0
18160,2
71613,1
19172,3
35540,1
48908,3
8977,2
83505,0
90779,0
50410,0
11012,1
79081,1
68815,2
9864,1
52974,1
95957,0
79076,3
40628,1
68795,3
40334,4
36080,1
72870,0
90886,1
83459,2
83836,3
81889,1
8419,1
62206,1
94791,0
2366,5
23287,2
32238,3
66761,1
50810,3
41437,0
14255,2
6324,4
67028,2
26642,2
92682,0
34853,1
4340,3
69506,0
47731,1
77193,3
14489,2
57737,3
60326,4
5586,0
25779,0
38081,1
48114,1
75675,0
14749,1
49813,2
26185,0
62015,2
55273,1
56253,4
78853,4
7161,0
62309,1
58745,1
71452,2
69391,3
6713,3
39612,2
92022,2
1540,1
33923,3
3096,1
48247,2
28671,2
32348,1
42782,1
51747,1
94981,3
31420,3
85395,2
81986,1
83783,2
44796,3
65200,0
29251,0
55752,6
48655,2
26302,2
55013,3
57140,3
17045,4
25279,1
45194,1
85036,1
59384,1
47862,2
38930,4
52639,2
17117,1
75843,2
8129,1
54524,2
78328,0
11877,0
44502,1
54979,2
19753,2
38400,3
16881,1
1226,2
40159,0
47396,1
7149,1
53069,2
1726,2
50587,1
26103,2
83524,2
63809,0
60810,2
42844,5
31941,4
84251,3
55572,4
38072,1
23547,1
32455,0
67625,1
72434,2
35958,1
35496,0
20745,0
13573,3
48645,2
75304,2
14418,0
48394,2
95221,3
7297,3
96273,0
53264,2
50786,4
47561,0
1313,4
47596,0
74278,4
22903,2
41155,2
46288,2
43560,4
38737,0
43613,3
62721,2
92488,1
63123,2
76041,0
88182,2
70199,2
86882,2
83889,1
532,0
28783,1
83112,4
95793,3
45621,0
83652,2
55429,1
55960,3
24789,1
1896,3
1949,2
88541,0
50526,2
17649,2
76441,1
7382,0
75182,0
27345,2
27152,0
82310,4
80324,2
13411,0
35933,2
66412,1
49911,2
38437,3
12157,4
94704,0
27669,1
31263,2
94238,1
83328,0
37860,3
39304,2
22810,1
18604,2
71916,2
26663,2
84541,1
74203,1
4600,0
67080,1
26098,3
57211,0
24734,1
27893,0
58735,2
55873,2
41403,1
95330,2
66063,1
85954,1
15706,0
70176,1
9270,1
86157,1
47802,1
40001,1
48090,1
29657,1
69353,2
50964,1
81956,1
60276,2
16336,1
57657,2
33419,3
82513,4
15919,1
86007,0
29011,2
59302,5
69783,1
37163,1
82690,3
21378,4
7603,4
91434,2
76825,1
49487,4
64529,1
51388,4
22465,2
64101,1
9047,2
12096,4
21496,5
32804,2
48371,2
26144,1
86815,0
72176,3
6058,4
46422,4
64885,1
21877,1
53732,4
71707,3
14654,0
49001,2
90049,2
74248,1
85412,2
87299,2
61022,4
75123,0
77601,2
14216,0
44395,1
27715,1
16202,0
71670,2
40941,1
47344,4
88564,0
63204,1
93354,4
44835,2
38459,3
79647,1
84727,3
55363,1
54576,1
93813,0
34917,0
56394,1
33472,1
41013,0
14999,3
48308,1
77161,2
7092,1
19600,3
1926,1
6844,0
8553,0
77160,2
63293,3
9969,0
76515,1
15727,4
76981,1
1558,2
60343,3
21007,2
42118,1
1263,0
50418,2
93760,2
32746,0
593,2
50138,2
79518,3
64780,1
49155,1
38893,1
35264,3
6165,1
81655,2
52947,2
12281,2
19014,1
87133,2
30944,1
67449,1
5658,0
40967,1
59613,4
17632,2
47209,4
35428,1
53910,3
12291,1
5363,0
85783,4
12693,3
39983,0
47375,2
79187,1
60883,1
36576,1
70831,1
8377,0
58379,2
9205,2
11642,2
31640,2
95751,2
25419,0
53358,1
52758,0
84723,2
61392,1
35310,2
87593,0
11423,1
87870,2
4980,2
5637,2
70620,1
54778,2
50038,2
22601,2
31545,2
72420,0
87847,3
15334,0
28050,4
58520,1
36698,2
91771,2
9567,2
86517,1
88901,2
62872,1
94521,0
11088,0
6397,3
76916,0
40658,0
51016,2
17305,0
70949,2
57022,0
39789,4
84518,1
20110,2
85710,1
70321,1
37232,3
56117,2
64748,1
39882,5
80522,2
4553,1
92834,5
60729,1
44457,1
12915,0
44148,0
25027,4
31693,3
1594,2
66003,0
89944,1
56080,2
34778,3
75695,3
52007,3
75793,2
48760,3
11377,1
70163,2
60757,2
30744,0
8934,1
64171,1
28338,0
28855,2
55976,0
26440,4
73777,1
38363,0
62547,2
92044,3
18042,1
8840,2
15320,0
42001,2
9172,3
45187,1
623,2
44674,2
21961,2
34684,0
35062,2
20043,1
30180,3
18862,1
61534,2
27547,2
24580,3
53325,2
86853,2
5672,1
88547,3
55825,3
71727,1
61139,5
92964,4
61075,0
50819,3
84735,2
40731,3
8523,2
77002,1
894,5
57581,1
77632,0
197,1
6282,0
72929,1
91936,1
8698,3
24914,2
77582,4
64665,0
13497,2
17922,1
89573,1
83304,1
38174,2
91120,0
70695,1
43002,2
51922,2
7224,1
3639,0
70777,1
91845,4
84186,3
96280,2
88679,3
20562,1
94426,1
48343,4
57004,2
39540,1
83857,3
1448,1
76128,1
8484,1
9096,1
49060,3
10286,3
40724,0
2561,2
89364,1
1086,1
91898,1
92427,1
7556,1
43225,4
38251,3
77510,3
79465,3
74578,0
93293,2
21971,1
19170,1
84744,2
62272,2
30024,0
12575,4
29723,0
28933,4
56815,2
75102,0
48162,3
14927,2
27253,2
6285,0
57343,1
47979,1
58743,1
70014,0
61156,2
38229,1
32246,1
54024,2
25999,2
40144,1
62356,3
93574,1
174,1
8877,1
69813,1
26739,0
80138,3
1944,2
51125,2
61711,3
54670,2
2269,0
37951,0
21988,1
34932,1
45785,3
58817,2
9241,4
80646,0
8132,0
56430,4
62657,2
309,0
37436,1
91253,0
51242,1
26807,3
14023,0
37506,1
10915,2
34307,1
39401,1
24399,1
92705,1
69181,2
8066,2
90130,1
53063,1
43340,1
2736,1
47282,3
66732,2
87349,2
84656,1
6147,0
19547,0
59318,4
90247,1
8741,2
26187,1
53459,1
14386,1
66011,4
45832,3
82809,1
86017,0
33635,2
30564,0
46624,3
43782,3
19492,0
33754,1
18873,2
19755,1
35869,2
51291,2
71087,0
16747,3
28805,2
67687,3
29987,2
48443,0
88720,0
93224,2
18778,1
63608,0
94690,0
76261,1
58665,1
90417,1
72359,1
9235,1
47775,1
16278,4
87835,0
59379,1
36904,1
39420,1
37770,0
95244,0
70081,2
20388,1
34233,1
9401,0
54649,1
15735,1
15622,0
3650,3
32133,0
89389,1
84422,3
83224,0
71602,1
61205,4
2197,2
57148,3
36544,2
46931,1
50729,1
78030,2
63381,1
39740,3
66336,1
25657,2
47102,3
91842,2
79274,1
79737,1
7341,5
37910,3
77902,1
91412,3
5631,1
20919,0
59080,3
53670,1
51464,5
38807,3
72195,0
58763,1
67502,1
51039,1
84117,2
47092,4
75458,2
92840,1
39145,2
31678,0
64868,0
80469,2
18671,2
50050,0
87672,1
68368,1
35775,0
18091,1
3923,2
68878,1
25450,1
19793,2
4447,2
25847,1
73016,0
78831,3
51802,0
44263,1
34804,2
54486,1
81581,4
18376,0
95854,2
61394,1
66927,1
13145,1
10130,1
68996,1
66863,4
28160,0
63576,0
23913,3
11143,2
32911,3
37294,1
84966,1
4845,2
50854,2
30799,3
13636,0
37295,2
48676,0
25459,0
36343,2
33336,1
38504,2
57548,1
14281,1
88569,2
13984,2
36717,0
75590,2
64704,0
69278,1
64313,0
63967,2
79438,1
51666,4
33089,1
42749,2
19203,2
75104,1
71505,0
72849,2
62010,2
48117,2
22987,1
46883,4
61662,2
69047,1
80399,1
60924,1
51061,5
64754,2
92745,1
70774,1
67123,4
86602,0
31143,3
84982,3
75266,0
15144,2
73280,2
53624,2
12159,2
79589,2
70689,2
45560,2
1773,1
42528,3
11077,0
86076,1
17114,4
63462,3
24158,2
90385,1
24490,1
9712,2
27666,1
68021,1
92420,0
18146,0
63583,1
23021,2
53436,2
82653,4
29285,0
58032,3
27969,2
16760,4
23419,2
254,2
72998,3
13204,1
23922,1
55331,0
89903,3
57940,2
73199,3
57064,4
12729,2
44986,1
73799,1
63238,4
31340,1
64472,0
25199,2
68538,1
7274,3
46985,2
63036,1
78195,0
90319,0
7097,2
53425,1
37780,0
43537,3
89960,1
51128,2
82577,2
